epoch,train_loss,val_loss
1,0.2969676511322572,0.22144458499978134
2,0.20192154324778502,0.29334571541618415
3,0.18507280050442304,0.29603644805998386
4,0.17884850423698043,0.18450553174084008
5,0.16963114762486656,0.3064086997366259
6,0.16360872515693534,0.3682076158024323
7,0.1600323766434791,0.2159515115090737
8,0.1572213811593356,0.26941039268960243
9,0.1521231979538601,0.19777264451693274
10,0.15274663627342586,0.2437106350008461
11,0.15010156111197515,0.44404767546362406
12,0.14470833652689755,0.18187504759962514
13,0.14521602077766732,0.17330461033637956
14,0.14291793386387944,0.2330271952497033
15,0.1422527564725121,0.2101483000726615
16,0.14102228204581418,0.19468097441083712
17,0.1373744557093566,0.20196311600394215
18,0.13676082154306604,0.21222303516574897
19,0.13669008488191,0.24869355315678246
20,0.13417855931777944,0.22628489334706994
21,0.13313725001853052,0.1855429603354785
22,0.13431037349973482,0.18340199395012263
23,0.13171497763571613,0.16345163416900918
24,0.13279885086337526,0.19790320980665982
25,0.1332225843872701,0.31065549932175485
26,0.13233356505036614,0.19793722563024896
27,0.1297209087671471,0.2057385239209139
28,0.12953209184978975,0.1955981841263392
29,0.12768545273591073,0.23986011297928983
30,0.1271397050821632,0.18878021206973264
31,0.13068118377828278,0.1750147039301197
32,0.12630061098519385,0.24437415361367817
33,0.1263928371007977,0.19335565685191913
34,0.12544530229790238,0.189058366116842
35,0.12398047932151661,0.21929548939093513
36,0.12373916446239312,0.18802714588948105
37,0.12238964829893421,0.17850907510469616
38,0.12282970114274987,0.3422593071887491
