epoch,train_loss,val_loss
1,0.2924995888633038,0.32343380503358743
2,0.19590974526006188,0.25180189329530334
3,0.18102201879199323,0.225903476001955
4,0.17575525700728506,0.26293600049621313
5,0.16886465706925083,0.3220012098065834
6,0.16240522832585633,0.2187482096865604
7,0.15857714970545556,0.23317569051650466
8,0.15686141841440848,0.35841864620683966
9,0.15141106903406323,0.31838898199227533
10,0.14973654555323168,0.2863166972770624
11,0.1467885279802745,0.2413025150598834
12,0.1476671552987019,0.21480842686555926
13,0.14353932926855595,0.3183993915271496
14,0.14275066330750136,0.3772766191296172
15,0.14290118539900595,0.20713408718198437
16,0.13938533813107928,0.26755340418311985
17,0.13644427313410545,0.2998039697444179
18,0.1367836903013487,0.24264823480511796
19,0.13759325828492527,0.37571552946664893
20,0.13723480627601314,0.46236084984203113
21,0.13312999795522884,0.21092654365793415
22,0.1353007332246551,0.19973369464118093
23,0.13070335060411298,0.2406289493375151
24,0.13138270161022922,0.21383719164735157
25,0.1283585399643455,0.1987925401788421
26,0.12895617765271405,0.15935760808752328
27,0.12681272749601338,0.2065959648958627
28,0.12609811976003948,0.31192016412244095
29,0.12846205137313121,0.3229247930767641
30,0.1292461500280614,0.18918505121510856
31,0.1254159117482543,0.32398696442323116
32,0.12472189036056204,0.19074318935333456
33,0.12339196991053217,0.2787823266867007
34,0.1228907149745606,0.1785256093110012
35,0.12059966377215436,0.21944843473740433
36,0.12098610580994298,0.24287456436632307
37,0.11978220561116695,0.2959845597552931
38,0.11937636107093819,0.2074212115638857
39,0.11885053687478553,0.2684347068738235
40,0.1204214605842466,0.23850224488236108
41,0.11960474065515737,0.2528177856282658
201,-0.4623020489514929,-0.2798799101692202
202,-0.5393478918014476,-0.3464981260129854
203,-0.5481571832413868,-0.3884871766762679
204,-0.5492061785784679,-0.4119967058351298
205,-0.5520857199652263,-0.38905942371955193
206,-0.5008654651950328,-0.442278047218475
207,-0.5527710731736898,-0.40814955626889754
208,-0.5557799221604246,-0.4397145122262207
209,-0.5544883397510215,-0.42412108850508407
210,-0.5574086299316474,-0.442255303756862
211,-0.5574042318149639,-0.4336221278390893
212,-0.5579716435387166,-0.4389261695900906
213,-0.5592180308884773,-0.437110568886342
214,-0.560029778321225,-0.4339303910018551
215,-0.5588501411688664,-0.4422793479722667
216,-0.5615848525482007,-0.4273688302949268
217,-0.5629798491529279,-0.4115382272076453
218,-0.5621831710354748,-0.43076168382537483
219,-0.5622086436931841,-0.4509246730753202
220,-0.5647635140124991,-0.4483330152757262
221,-0.5653352504025635,-0.4408820571583182
222,-0.5649033570142524,-0.4522181431245028
223,-0.5639558246166013,-0.42382922937140205
224,-0.5653624854763629,-0.4330696141569754
225,-0.5674928883698771,-0.4525728551273446
226,-0.5660555303926651,-0.4458452917660604
227,-0.5661451163204483,-0.42339358112729325
228,-0.567042263131347,-0.45165390114056614
229,-0.5648887421333858,-0.4446133611280566
230,-0.5654635874101334,-0.44437656924517416
231,-0.5654677146685861,-0.4479858480734733
232,-0.5687206168837522,-0.43439665144120104
233,-0.568103315987928,-0.4427586644531065
234,-0.56639253430874,-0.44901538990669027
235,-0.5678582275801538,-0.45410862299866717
236,-0.5673381155951733,-0.4466733506350273
237,-0.5671036232286586,-0.453460686954209
238,-0.5681809504781318,-0.4439889412369873
239,-0.5677774323639238,-0.44942301586796474
240,-0.5675399726252898,-0.4393785893605976
241,-0.5674610913123348,-0.43750495459720845
242,-0.5695541626953835,-0.44784878150136476
243,-0.5674479281762057,-0.4543589769311576
244,-0.5684926020650192,-0.45033374765660816
245,-0.5677040386970754,-0.4532916787507382
246,-0.5660061524445058,-0.44469150561000953
247,-0.567932703251246,-0.4514286304603591
248,-0.5673340783254072,-0.4524043248554004
249,-0.5690077152712911,-0.4488435208522948
250,-0.5680034994974552,-0.4478958821347933
251,-0.567883810266233,-0.4406511243845665
252,-0.5683259486878822,-0.44290033546297836
253,-0.568811810848923,-0.4472519726997729
254,-0.5684091065070057,-0.4486960744579621
255,-0.5698031343328042,-0.4528078298939127
256,-0.5685978149871819,-0.45003610846818426
257,-0.5690216042848124,-0.4455884455499892
258,-0.5676189898857837,-0.44220440591227106
