train_loss,val_loss
0.22630188025553494,0.25665240879801104
0.20216397497538863,0.2896500055733948
0.1982383375911242,0.26884902868171684
0.1948871876025551,0.2527178852386844
0.19300819063246524,0.26570775991555623
0.1898089841239769,0.2752076827559253
0.18845062935205237,0.25810643183716536
0.1864894725307227,0.27472385501235697
0.18460958568607286,0.3065501901363719
0.1829838947085092,0.287004977776699
0.18108409120730862,0.31621636698079103
