epoch,train_loss,val_loss
1,0.3105874749676221,0.3213867195442406
2,0.19272301984573573,0.19374548570213782
3,0.1750836201541861,0.23226707693547385
4,0.16422668352436282,0.2482175446614408
5,0.15723569599201187,0.1943419396927615
6,0.15456911892164013,0.2758445552934852
7,0.15223549235059194,0.1795673480132148
8,0.1470139951490405,0.21159103789101139
9,0.14527250062236613,0.18787283573893268
10,0.14116033975905146,0.2284131430457771
11,0.13988538729068672,0.20949546033925429
12,0.1367586451858494,0.35421212979866606
13,0.134427899256968,0.2668893283098652
14,0.13268679848203718,0.1574884375642515
15,0.13201768392085933,0.2936084692559434
16,0.1292615176544256,0.2341885347828603
17,0.12994421039601617,0.15907059869482212
18,0.12878708618453527,0.1967748415577181
19,0.12848511389021372,0.18561634226174015
20,0.12759644236503911,0.1787879952366527
21,0.12663979899414882,0.24295583836022863
22,0.12540887134292902,0.223684305398238
23,0.123478534716171,0.1901218507112921
24,0.12393109254156977,0.20320745581382985
25,0.1210339913392177,0.2024253986247449
26,0.12035462587149512,0.18183360428652004
27,0.11981367271270336,0.20260407696536686
28,0.11772913359977413,0.17808916317216084
29,0.1185990526103762,0.21011743734850633
